"dateUTC","dateLocal","parameter","location","locationURL","value","unit","city","country","latitude","longitude"
2015-11-30 15:20:00,2015-11-30 20:50:00,"pm25","RK Puram","RK+Puram",318,"µg/m³","Delhi","IN",NA,NA
2015-11-30 15:40:00,2015-11-30 21:10:00,"pm25","RK Puram","RK+Puram",273,"µg/m³","Delhi","IN",NA,NA
2015-11-30 16:00:00,2015-11-30 21:30:00,"pm25","RK Puram","RK+Puram",273,"µg/m³","Delhi","IN",NA,NA
2015-11-30 16:20:00,2015-11-30 21:50:00,"pm25","RK Puram","RK+Puram",273,"µg/m³","Delhi","IN",NA,NA
2015-11-30 16:40:00,2015-11-30 22:10:00,"pm25","RK Puram","RK+Puram",282,"µg/m³","Delhi","IN",NA,NA
2015-11-30 16:50:00,2015-11-30 22:20:00,"pm25","RK Puram","RK+Puram",282,"µg/m³","Delhi","IN",NA,NA
2015-11-30 17:20:00,2015-11-30 22:50:00,"pm25","RK Puram","RK+Puram",282,"µg/m³","Delhi","IN",NA,NA
2015-11-30 17:40:00,2015-11-30 23:10:00,"pm25","RK Puram","RK+Puram",279,"µg/m³","Delhi","IN",NA,NA
2015-11-30 18:00:00,2015-11-30 23:30:00,"pm25","RK Puram","RK+Puram",279,"µg/m³","Delhi","IN",NA,NA
2015-11-30 18:20:00,2015-11-30 23:50:00,"pm25","RK Puram","RK+Puram",279,"µg/m³","Delhi","IN",NA,NA
2015-11-30 18:40:00,2015-12-01 00:10:00,"pm25","RK Puram","RK+Puram",255,"µg/m³","Delhi","IN",NA,NA
2015-11-30 19:00:00,2015-12-01 00:30:00,"pm25","RK Puram","RK+Puram",255,"µg/m³","Delhi","IN",NA,NA
2015-11-30 19:40:00,2015-12-01 01:10:00,"pm25","RK Puram","RK+Puram",228,"µg/m³","Delhi","IN",NA,NA
2015-11-30 20:20:00,2015-12-01 01:50:00,"pm25","RK Puram","RK+Puram",228,"µg/m³","Delhi","IN",NA,NA
2015-11-30 20:40:00,2015-12-01 02:10:00,"pm25","RK Puram","RK+Puram",218,"µg/m³","Delhi","IN",NA,NA
2015-11-30 21:00:00,2015-12-01 02:30:00,"pm25","RK Puram","RK+Puram",218,"µg/m³","Delhi","IN",NA,NA
2015-11-30 21:40:00,2015-12-01 03:10:00,"pm25","RK Puram","RK+Puram",196,"µg/m³","Delhi","IN",NA,NA
2015-11-30 22:00:00,2015-12-01 03:30:00,"pm25","RK Puram","RK+Puram",196,"µg/m³","Delhi","IN",NA,NA
2015-11-30 22:20:00,2015-12-01 03:50:00,"pm25","RK Puram","RK+Puram",196,"µg/m³","Delhi","IN",NA,NA
2015-11-30 22:40:00,2015-12-01 04:10:00,"pm25","RK Puram","RK+Puram",181,"µg/m³","Delhi","IN",NA,NA
2015-11-30 23:00:00,2015-12-01 04:30:00,"pm25","RK Puram","RK+Puram",181,"µg/m³","Delhi","IN",NA,NA
2015-11-30 23:10:00,2015-12-01 04:40:00,"pm25","RK Puram","RK+Puram",181,"µg/m³","Delhi","IN",NA,NA
2015-11-30 23:40:00,2015-12-01 05:10:00,"pm25","RK Puram","RK+Puram",167,"µg/m³","Delhi","IN",NA,NA
2015-12-01 00:00:00,2015-12-01 05:30:00,"pm25","RK Puram","RK+Puram",167,"µg/m³","Delhi","IN",NA,NA
2015-12-01 00:00:00,2015-12-01 05:30:00,"pm25","RK Puram","RK+Puram",167,"µg/m³","Delhi","IN",NA,NA
2015-12-01 00:20:00,2015-12-01 05:50:00,"pm25","RK Puram","RK+Puram",167,"µg/m³","Delhi","IN",NA,NA
2015-12-01 00:40:00,2015-12-01 06:10:00,"pm25","RK Puram","RK+Puram",166,"µg/m³","Delhi","IN",NA,NA
2015-12-01 01:00:00,2015-12-01 06:30:00,"pm25","RK Puram","RK+Puram",166,"µg/m³","Delhi","IN",NA,NA
2015-12-01 01:20:00,2015-12-01 06:50:00,"pm25","RK Puram","RK+Puram",166,"µg/m³","Delhi","IN",NA,NA
2015-12-01 01:40:00,2015-12-01 07:10:00,"pm25","RK Puram","RK+Puram",209,"µg/m³","Delhi","IN",NA,NA
2015-12-01 02:00:00,2015-12-01 07:30:00,"pm25","RK Puram","RK+Puram",209,"µg/m³","Delhi","IN",NA,NA
2015-12-01 02:20:00,2015-12-01 07:50:00,"pm25","RK Puram","RK+Puram",209,"µg/m³","Delhi","IN",NA,NA
2015-12-01 03:00:00,2015-12-01 08:30:00,"pm25","RK Puram","RK+Puram",314,"µg/m³","Delhi","IN",NA,NA
2015-12-01 03:20:00,2015-12-01 08:50:00,"pm25","RK Puram","RK+Puram",314,"µg/m³","Delhi","IN",NA,NA
2015-12-01 03:40:00,2015-12-01 09:10:00,"pm25","RK Puram","RK+Puram",263,"µg/m³","Delhi","IN",NA,NA
2015-12-01 04:00:00,2015-12-01 09:30:00,"pm25","RK Puram","RK+Puram",263,"µg/m³","Delhi","IN",NA,NA
2015-12-01 04:20:00,2015-12-01 09:50:00,"pm25","RK Puram","RK+Puram",263,"µg/m³","Delhi","IN",NA,NA
2015-12-01 05:00:00,2015-12-01 10:30:00,"pm25","RK Puram","RK+Puram",206,"µg/m³","Delhi","IN",NA,NA
2015-12-01 05:10:00,2015-12-01 10:40:00,"pm25","RK Puram","RK+Puram",206,"µg/m³","Delhi","IN",NA,NA
2015-12-01 05:40:00,2015-12-01 11:10:00,"pm25","RK Puram","RK+Puram",188,"µg/m³","Delhi","IN",NA,NA
2015-12-01 06:00:00,2015-12-01 11:30:00,"pm25","RK Puram","RK+Puram",188,"µg/m³","Delhi","IN",NA,NA
2015-12-01 06:20:00,2015-12-01 11:50:00,"pm25","RK Puram","RK+Puram",188,"µg/m³","Delhi","IN",NA,NA
2015-12-01 06:40:00,2015-12-01 12:10:00,"pm25","RK Puram","RK+Puram",164,"µg/m³","Delhi","IN",NA,NA
2015-12-01 07:00:00,2015-12-01 12:30:00,"pm25","RK Puram","RK+Puram",164,"µg/m³","Delhi","IN",NA,NA
2015-12-01 07:20:00,2015-12-01 12:50:00,"pm25","RK Puram","RK+Puram",164,"µg/m³","Delhi","IN",NA,NA
2015-12-01 07:40:00,2015-12-01 13:10:00,"pm25","RK Puram","RK+Puram",91,"µg/m³","Delhi","IN",NA,NA
2015-12-01 08:00:00,2015-12-01 13:30:00,"pm25","RK Puram","RK+Puram",91,"µg/m³","Delhi","IN",NA,NA
2015-12-01 08:20:00,2015-12-01 13:50:00,"pm25","RK Puram","RK+Puram",91,"µg/m³","Delhi","IN",NA,NA
2015-12-01 08:30:00,2015-12-01 14:00:00,"pm25","RK Puram","RK+Puram",117,"µg/m³","Delhi","IN",NA,NA
2015-12-01 09:00:00,2015-12-01 14:30:00,"pm25","RK Puram","RK+Puram",117,"µg/m³","Delhi","IN",NA,NA
2015-12-01 09:20:00,2015-12-01 14:50:00,"pm25","RK Puram","RK+Puram",117,"µg/m³","Delhi","IN",NA,NA
2015-12-01 09:40:00,2015-12-01 15:10:00,"pm25","RK Puram","RK+Puram",125,"µg/m³","Delhi","IN",NA,NA
2015-12-01 09:50:00,2015-12-01 15:20:00,"pm25","RK Puram","RK+Puram",125,"µg/m³","Delhi","IN",NA,NA
2015-12-01 10:10:00,2015-12-01 15:40:00,"pm25","RK Puram","RK+Puram",125,"µg/m³","Delhi","IN",NA,NA
2015-12-01 11:00:00,2015-12-01 16:30:00,"pm25","RK Puram","RK+Puram",201,"µg/m³","Delhi","IN",NA,NA
2015-12-01 11:40:00,2015-12-01 17:10:00,"pm25","RK Puram","RK+Puram",164,"µg/m³","Delhi","IN",NA,NA
2015-12-01 12:00:00,2015-12-01 17:30:00,"pm25","RK Puram","RK+Puram",164,"µg/m³","Delhi","IN",NA,NA
2015-12-01 12:20:00,2015-12-01 17:50:00,"pm25","RK Puram","RK+Puram",164,"µg/m³","Delhi","IN",NA,NA
2015-12-01 12:40:00,2015-12-01 18:10:00,"pm25","RK Puram","RK+Puram",201,"µg/m³","Delhi","IN",NA,NA
2015-12-01 13:00:00,2015-12-01 18:30:00,"pm25","RK Puram","RK+Puram",201,"µg/m³","Delhi","IN",NA,NA
2015-12-01 13:20:00,2015-12-01 18:50:00,"pm25","RK Puram","RK+Puram",201,"µg/m³","Delhi","IN",NA,NA
2015-12-01 13:40:00,2015-12-01 19:10:00,"pm25","RK Puram","RK+Puram",243,"µg/m³","Delhi","IN",NA,NA
2015-12-01 14:00:00,2015-12-01 19:30:00,"pm25","RK Puram","RK+Puram",243,"µg/m³","Delhi","IN",NA,NA
2015-12-01 14:20:00,2015-12-01 19:50:00,"pm25","RK Puram","RK+Puram",243,"µg/m³","Delhi","IN",NA,NA
2015-12-01 14:40:00,2015-12-01 20:10:00,"pm25","RK Puram","RK+Puram",204,"µg/m³","Delhi","IN",NA,NA
2015-12-01 15:00:00,2015-12-01 20:30:00,"pm25","RK Puram","RK+Puram",204,"µg/m³","Delhi","IN",NA,NA
2015-12-01 15:20:00,2015-12-01 20:50:00,"pm25","RK Puram","RK+Puram",204,"µg/m³","Delhi","IN",NA,NA
2015-12-01 15:40:00,2015-12-01 21:10:00,"pm25","RK Puram","RK+Puram",233,"µg/m³","Delhi","IN",NA,NA
2015-12-01 16:00:00,2015-12-01 21:30:00,"pm25","RK Puram","RK+Puram",233,"µg/m³","Delhi","IN",NA,NA
2015-12-01 16:20:00,2015-12-01 21:50:00,"pm25","RK Puram","RK+Puram",233,"µg/m³","Delhi","IN",NA,NA
2015-12-01 16:40:00,2015-12-01 22:10:00,"pm25","RK Puram","RK+Puram",233,"µg/m³","Delhi","IN",NA,NA
2015-12-01 17:00:00,2015-12-01 22:30:00,"pm25","RK Puram","RK+Puram",233,"µg/m³","Delhi","IN",NA,NA
2015-12-01 17:20:00,2015-12-01 22:50:00,"pm25","RK Puram","RK+Puram",233,"µg/m³","Delhi","IN",NA,NA
2015-12-01 17:40:00,2015-12-01 23:10:00,"pm25","RK Puram","RK+Puram",238,"µg/m³","Delhi","IN",NA,NA
2015-12-01 18:00:00,2015-12-01 23:30:00,"pm25","RK Puram","RK+Puram",238,"µg/m³","Delhi","IN",NA,NA
2015-12-01 18:20:00,2015-12-01 23:50:00,"pm25","RK Puram","RK+Puram",238,"µg/m³","Delhi","IN",NA,NA
2015-12-01 18:40:00,2015-12-02 00:10:00,"pm25","RK Puram","RK+Puram",222,"µg/m³","Delhi","IN",NA,NA
2015-12-01 19:20:00,2015-12-02 00:50:00,"pm25","RK Puram","RK+Puram",222,"µg/m³","Delhi","IN",NA,NA
2015-12-01 19:40:00,2015-12-02 01:10:00,"pm25","RK Puram","RK+Puram",270,"µg/m³","Delhi","IN",NA,NA
2015-12-01 20:00:00,2015-12-02 01:30:00,"pm25","RK Puram","RK+Puram",270,"µg/m³","Delhi","IN",NA,NA
2015-12-01 20:20:00,2015-12-02 01:50:00,"pm25","RK Puram","RK+Puram",270,"µg/m³","Delhi","IN",NA,NA
2015-12-01 20:40:00,2015-12-02 02:10:00,"pm25","RK Puram","RK+Puram",209,"µg/m³","Delhi","IN",NA,NA
2015-12-01 21:20:00,2015-12-02 02:50:00,"pm25","RK Puram","RK+Puram",209,"µg/m³","Delhi","IN",NA,NA
2015-12-01 21:40:00,2015-12-02 03:10:00,"pm25","RK Puram","RK+Puram",186,"µg/m³","Delhi","IN",NA,NA
2015-12-01 23:20:00,2015-12-02 04:50:00,"pm25","RK Puram","RK+Puram",156,"µg/m³","Delhi","IN",NA,NA
2015-12-01 23:40:00,2015-12-02 05:10:00,"pm25","RK Puram","RK+Puram",153,"µg/m³","Delhi","IN",NA,NA
2015-12-02 00:00:00,2015-12-02 05:30:00,"pm25","RK Puram","RK+Puram",153,"µg/m³","Delhi","IN",NA,NA
2015-12-02 00:00:00,2015-12-02 05:30:00,"pm25","RK Puram","RK+Puram",153,"µg/m³","Delhi","IN",NA,NA
2015-12-02 00:10:00,2015-12-02 05:40:00,"pm25","RK Puram","RK+Puram",153,"µg/m³","Delhi","IN",NA,NA
2015-12-02 00:40:00,2015-12-02 06:10:00,"pm25","RK Puram","RK+Puram",132,"µg/m³","Delhi","IN",NA,NA
2015-12-02 01:40:00,2015-12-02 07:10:00,"pm25","RK Puram","RK+Puram",337,"µg/m³","Delhi","IN",NA,NA
2015-12-02 02:00:00,2015-12-02 07:30:00,"pm25","RK Puram","RK+Puram",337,"µg/m³","Delhi","IN",NA,NA
2015-12-02 02:20:00,2015-12-02 07:50:00,"pm25","RK Puram","RK+Puram",337,"µg/m³","Delhi","IN",NA,NA
2015-12-02 02:40:00,2015-12-02 08:10:00,"pm25","RK Puram","RK+Puram",259,"µg/m³","Delhi","IN",NA,NA
2015-12-02 03:00:00,2015-12-02 08:30:00,"pm25","RK Puram","RK+Puram",259,"µg/m³","Delhi","IN",NA,NA
2015-12-02 03:20:00,2015-12-02 08:50:00,"pm25","RK Puram","RK+Puram",259,"µg/m³","Delhi","IN",NA,NA
2015-12-02 03:40:00,2015-12-02 09:10:00,"pm25","RK Puram","RK+Puram",305,"µg/m³","Delhi","IN",NA,NA
2015-12-02 04:00:00,2015-12-02 09:30:00,"pm25","RK Puram","RK+Puram",305,"µg/m³","Delhi","IN",NA,NA
2015-12-02 04:20:00,2015-12-02 09:50:00,"pm25","RK Puram","RK+Puram",305,"µg/m³","Delhi","IN",NA,NA
2015-12-02 04:40:00,2015-12-02 10:10:00,"pm25","RK Puram","RK+Puram",274,"µg/m³","Delhi","IN",NA,NA
2015-12-02 05:00:00,2015-12-02 10:30:00,"pm25","RK Puram","RK+Puram",274,"µg/m³","Delhi","IN",NA,NA
2015-12-02 05:20:00,2015-12-02 10:50:00,"pm25","RK Puram","RK+Puram",274,"µg/m³","Delhi","IN",NA,NA
2015-12-02 05:40:00,2015-12-02 11:10:00,"pm25","RK Puram","RK+Puram",212,"µg/m³","Delhi","IN",NA,NA
2015-12-02 06:00:00,2015-12-02 11:30:00,"pm25","RK Puram","RK+Puram",212,"µg/m³","Delhi","IN",NA,NA
2015-12-02 06:20:00,2015-12-02 11:50:00,"pm25","RK Puram","RK+Puram",212,"µg/m³","Delhi","IN",NA,NA
2015-12-02 06:40:00,2015-12-02 12:10:00,"pm25","RK Puram","RK+Puram",220,"µg/m³","Delhi","IN",NA,NA
2015-12-02 07:00:00,2015-12-02 12:30:00,"pm25","RK Puram","RK+Puram",220,"µg/m³","Delhi","IN",NA,NA
2015-12-02 07:20:00,2015-12-02 12:50:00,"pm25","RK Puram","RK+Puram",220,"µg/m³","Delhi","IN",NA,NA
2015-12-02 07:30:00,2015-12-02 13:00:00,"pm25","RK Puram","RK+Puram",105,"µg/m³","Delhi","IN",NA,NA
2015-12-02 08:00:00,2015-12-02 13:30:00,"pm25","RK Puram","RK+Puram",105,"µg/m³","Delhi","IN",NA,NA
2015-12-02 08:20:00,2015-12-02 13:50:00,"pm25","RK Puram","RK+Puram",105,"µg/m³","Delhi","IN",NA,NA
2015-12-02 08:40:00,2015-12-02 14:10:00,"pm25","RK Puram","RK+Puram",121,"µg/m³","Delhi","IN",NA,NA
2015-12-02 09:00:00,2015-12-02 14:30:00,"pm25","RK Puram","RK+Puram",121,"µg/m³","Delhi","IN",NA,NA
2015-12-02 09:20:00,2015-12-02 14:50:00,"pm25","RK Puram","RK+Puram",121,"µg/m³","Delhi","IN",NA,NA
2015-12-02 09:40:00,2015-12-02 15:10:00,"pm25","RK Puram","RK+Puram",128,"µg/m³","Delhi","IN",NA,NA
2015-12-02 10:50:00,2015-12-02 16:20:00,"pm25","RK Puram","RK+Puram",126,"µg/m³","Delhi","IN",NA,NA
2015-12-02 11:10:00,2015-12-02 16:40:00,"pm25","RK Puram","RK+Puram",126,"µg/m³","Delhi","IN",NA,NA
2015-12-02 11:40:00,2015-12-02 17:10:00,"pm25","RK Puram","RK+Puram",149,"µg/m³","Delhi","IN",NA,NA
2015-12-02 12:00:00,2015-12-02 17:30:00,"pm25","RK Puram","RK+Puram",149,"µg/m³","Delhi","IN",NA,NA
2015-12-02 12:20:00,2015-12-02 17:50:00,"pm25","RK Puram","RK+Puram",149,"µg/m³","Delhi","IN",NA,NA
2015-12-02 12:35:00,2015-12-02 18:05:00,"pm25","RK Puram","RK+Puram",195,"µg/m³","Delhi","IN",NA,NA
2015-12-02 12:55:00,2015-12-02 18:25:00,"pm25","RK Puram","RK+Puram",195,"µg/m³","Delhi","IN",NA,NA
2015-12-02 13:20:00,2015-12-02 18:50:00,"pm25","RK Puram","RK+Puram",195,"µg/m³","Delhi","IN",NA,NA
2015-12-02 13:35:00,2015-12-02 19:05:00,"pm25","RK Puram","RK+Puram",225,"µg/m³","Delhi","IN",NA,NA
2015-12-02 14:00:00,2015-12-02 19:30:00,"pm25","RK Puram","RK+Puram",225,"µg/m³","Delhi","IN",NA,NA
2015-12-02 14:20:00,2015-12-02 19:50:00,"pm25","RK Puram","RK+Puram",225,"µg/m³","Delhi","IN",NA,NA
2015-12-02 14:35:00,2015-12-02 20:05:00,"pm25","RK Puram","RK+Puram",257,"µg/m³","Delhi","IN",NA,NA
2015-12-02 15:00:00,2015-12-02 20:30:00,"pm25","RK Puram","RK+Puram",257,"µg/m³","Delhi","IN",NA,NA
2015-12-02 15:20:00,2015-12-02 20:50:00,"pm25","RK Puram","RK+Puram",257,"µg/m³","Delhi","IN",NA,NA
2015-12-02 15:35:00,2015-12-02 21:05:00,"pm25","RK Puram","RK+Puram",247,"µg/m³","Delhi","IN",NA,NA
2015-12-02 16:00:00,2015-12-02 21:30:00,"pm25","RK Puram","RK+Puram",247,"µg/m³","Delhi","IN",NA,NA
2015-12-02 16:20:00,2015-12-02 21:50:00,"pm25","RK Puram","RK+Puram",247,"µg/m³","Delhi","IN",NA,NA
2015-12-02 16:40:00,2015-12-02 22:10:00,"pm25","RK Puram","RK+Puram",257,"µg/m³","Delhi","IN",NA,NA
2015-12-02 17:00:00,2015-12-02 22:30:00,"pm25","RK Puram","RK+Puram",257,"µg/m³","Delhi","IN",NA,NA
2015-12-02 17:20:00,2015-12-02 22:50:00,"pm25","RK Puram","RK+Puram",257,"µg/m³","Delhi","IN",NA,NA
2015-12-02 17:40:00,2015-12-02 23:10:00,"pm25","RK Puram","RK+Puram",242,"µg/m³","Delhi","IN",NA,NA
2015-12-02 18:00:00,2015-12-02 23:30:00,"pm25","RK Puram","RK+Puram",242,"µg/m³","Delhi","IN",NA,NA
2015-12-02 18:20:00,2015-12-02 23:50:00,"pm25","RK Puram","RK+Puram",242,"µg/m³","Delhi","IN",NA,NA
2015-12-02 18:40:00,2015-12-03 00:10:00,"pm25","RK Puram","RK+Puram",192,"µg/m³","Delhi","IN",NA,NA
2015-12-02 19:00:00,2015-12-03 00:30:00,"pm25","RK Puram","RK+Puram",192,"µg/m³","Delhi","IN",NA,NA
2015-12-02 19:20:00,2015-12-03 00:50:00,"pm25","RK Puram","RK+Puram",192,"µg/m³","Delhi","IN",NA,NA
2015-12-02 19:40:00,2015-12-03 01:10:00,"pm25","RK Puram","RK+Puram",191,"µg/m³","Delhi","IN",NA,NA
2015-12-02 20:00:00,2015-12-03 01:30:00,"pm25","RK Puram","RK+Puram",191,"µg/m³","Delhi","IN",NA,NA
2015-12-02 20:20:00,2015-12-03 01:50:00,"pm25","RK Puram","RK+Puram",191,"µg/m³","Delhi","IN",NA,NA
2015-12-02 20:40:00,2015-12-03 02:10:00,"pm25","RK Puram","RK+Puram",180,"µg/m³","Delhi","IN",NA,NA
2015-12-02 21:00:00,2015-12-03 02:30:00,"pm25","RK Puram","RK+Puram",180,"µg/m³","Delhi","IN",NA,NA
2015-12-02 21:20:00,2015-12-03 02:50:00,"pm25","RK Puram","RK+Puram",180,"µg/m³","Delhi","IN",NA,NA
2015-12-02 21:40:00,2015-12-03 03:10:00,"pm25","RK Puram","RK+Puram",163,"µg/m³","Delhi","IN",NA,NA
2015-12-02 22:00:00,2015-12-03 03:30:00,"pm25","RK Puram","RK+Puram",163,"µg/m³","Delhi","IN",NA,NA
2015-12-02 22:20:00,2015-12-03 03:50:00,"pm25","RK Puram","RK+Puram",163,"µg/m³","Delhi","IN",NA,NA
2015-12-02 22:40:00,2015-12-03 04:10:00,"pm25","RK Puram","RK+Puram",166,"µg/m³","Delhi","IN",NA,NA
2015-12-02 23:00:00,2015-12-03 04:30:00,"pm25","RK Puram","RK+Puram",166,"µg/m³","Delhi","IN",NA,NA
2015-12-02 23:40:00,2015-12-03 05:10:00,"pm25","RK Puram","RK+Puram",154,"µg/m³","Delhi","IN",NA,NA
2015-12-03 00:00:00,2015-12-03 05:30:00,"pm25","RK Puram","RK+Puram",154,"µg/m³","Delhi","IN",NA,NA
2015-12-03 00:00:00,2015-12-03 05:30:00,"pm25","RK Puram","RK+Puram",154,"µg/m³","Delhi","IN",NA,NA
2015-12-03 00:20:00,2015-12-03 05:50:00,"pm25","RK Puram","RK+Puram",154,"µg/m³","Delhi","IN",NA,NA
2015-12-03 00:40:00,2015-12-03 06:10:00,"pm25","RK Puram","RK+Puram",164,"µg/m³","Delhi","IN",NA,NA
2015-12-03 01:00:00,2015-12-03 06:30:00,"pm25","RK Puram","RK+Puram",164,"µg/m³","Delhi","IN",NA,NA
2015-12-03 01:20:00,2015-12-03 06:50:00,"pm25","RK Puram","RK+Puram",164,"µg/m³","Delhi","IN",NA,NA
2015-12-03 01:40:00,2015-12-03 07:10:00,"pm25","RK Puram","RK+Puram",223,"µg/m³","Delhi","IN",NA,NA
2015-12-03 02:00:00,2015-12-03 07:30:00,"pm25","RK Puram","RK+Puram",223,"µg/m³","Delhi","IN",NA,NA
2015-12-03 02:20:00,2015-12-03 07:50:00,"pm25","RK Puram","RK+Puram",223,"µg/m³","Delhi","IN",NA,NA
2015-12-03 02:40:00,2015-12-03 08:10:00,"pm25","RK Puram","RK+Puram",245,"µg/m³","Delhi","IN",NA,NA
2015-12-03 03:00:00,2015-12-03 08:30:00,"pm25","RK Puram","RK+Puram",245,"µg/m³","Delhi","IN",NA,NA
2015-12-03 03:20:00,2015-12-03 08:50:00,"pm25","RK Puram","RK+Puram",245,"µg/m³","Delhi","IN",NA,NA
2015-12-03 03:40:00,2015-12-03 09:10:00,"pm25","RK Puram","RK+Puram",267,"µg/m³","Delhi","IN",NA,NA
2015-12-03 04:00:00,2015-12-03 09:30:00,"pm25","RK Puram","RK+Puram",267,"µg/m³","Delhi","IN",NA,NA
2015-12-03 04:20:00,2015-12-03 09:50:00,"pm25","RK Puram","RK+Puram",267,"µg/m³","Delhi","IN",NA,NA
2015-12-03 04:40:00,2015-12-03 10:10:00,"pm25","RK Puram","RK+Puram",307,"µg/m³","Delhi","IN",NA,NA
2015-12-03 06:30:00,2015-12-03 12:00:00,"pm25","RK Puram","RK+Puram",261,"µg/m³","Delhi","IN",NA,NA
2015-12-03 08:00:00,2015-12-03 13:30:00,"pm25","RK Puram","RK+Puram",164,"µg/m³","Delhi","IN",NA,NA
2015-12-03 08:20:00,2015-12-03 13:50:00,"pm25","RK Puram","RK+Puram",164,"µg/m³","Delhi","IN",NA,NA
2015-12-03 08:30:00,2015-12-03 14:00:00,"pm25","RK Puram","RK+Puram",194,"µg/m³","Delhi","IN",NA,NA
2015-12-03 09:00:00,2015-12-03 14:30:00,"pm25","RK Puram","RK+Puram",194,"µg/m³","Delhi","IN",NA,NA
2015-12-03 09:20:00,2015-12-03 14:50:00,"pm25","RK Puram","RK+Puram",194,"µg/m³","Delhi","IN",NA,NA
2015-12-03 09:40:00,2015-12-03 15:10:00,"pm25","RK Puram","RK+Puram",192,"µg/m³","Delhi","IN",NA,NA
2015-12-03 10:00:00,2015-12-03 15:30:00,"pm25","RK Puram","RK+Puram",192,"µg/m³","Delhi","IN",NA,NA
2015-12-03 10:20:00,2015-12-03 15:50:00,"pm25","RK Puram","RK+Puram",192,"µg/m³","Delhi","IN",NA,NA
2015-12-03 10:30:00,2015-12-03 16:00:00,"pm25","RK Puram","RK+Puram",509,"µg/m³","Delhi","IN",NA,NA
2015-12-03 10:55:00,2015-12-03 16:25:00,"pm25","RK Puram","RK+Puram",509,"µg/m³","Delhi","IN",NA,NA
2015-12-03 11:40:00,2015-12-03 17:10:00,"pm25","RK Puram","RK+Puram",200,"µg/m³","Delhi","IN",NA,NA
2015-12-03 12:00:00,2015-12-03 17:30:00,"pm25","RK Puram","RK+Puram",200,"µg/m³","Delhi","IN",NA,NA
2015-12-03 12:20:00,2015-12-03 17:50:00,"pm25","RK Puram","RK+Puram",200,"µg/m³","Delhi","IN",NA,NA
2015-12-03 12:40:00,2015-12-03 18:10:00,"pm25","RK Puram","RK+Puram",215,"µg/m³","Delhi","IN",NA,NA
2015-12-03 13:00:00,2015-12-03 18:30:00,"pm25","RK Puram","RK+Puram",215,"µg/m³","Delhi","IN",NA,NA
2015-12-03 13:20:00,2015-12-03 18:50:00,"pm25","RK Puram","RK+Puram",215,"µg/m³","Delhi","IN",NA,NA
2015-12-03 13:40:00,2015-12-03 19:10:00,"pm25","RK Puram","RK+Puram",223,"µg/m³","Delhi","IN",NA,NA
2015-12-03 14:00:00,2015-12-03 19:30:00,"pm25","RK Puram","RK+Puram",223,"µg/m³","Delhi","IN",NA,NA
2015-12-03 14:20:00,2015-12-03 19:50:00,"pm25","RK Puram","RK+Puram",223,"µg/m³","Delhi","IN",NA,NA
2015-12-03 14:40:00,2015-12-03 20:10:00,"pm25","RK Puram","RK+Puram",226,"µg/m³","Delhi","IN",NA,NA
2015-12-03 15:00:00,2015-12-03 20:30:00,"pm25","RK Puram","RK+Puram",226,"µg/m³","Delhi","IN",NA,NA
2015-12-03 15:20:00,2015-12-03 20:50:00,"pm25","RK Puram","RK+Puram",226,"µg/m³","Delhi","IN",NA,NA
2015-12-03 15:40:00,2015-12-03 21:10:00,"pm25","RK Puram","RK+Puram",204,"µg/m³","Delhi","IN",NA,NA
2015-12-03 16:00:00,2015-12-03 21:30:00,"pm25","RK Puram","RK+Puram",204,"µg/m³","Delhi","IN",NA,NA
2015-12-03 16:20:00,2015-12-03 21:50:00,"pm25","RK Puram","RK+Puram",204,"µg/m³","Delhi","IN",NA,NA
2015-12-03 16:40:00,2015-12-03 22:10:00,"pm25","RK Puram","RK+Puram",208,"µg/m³","Delhi","IN",NA,NA
2015-12-03 17:00:00,2015-12-03 22:30:00,"pm25","RK Puram","RK+Puram",208,"µg/m³","Delhi","IN",NA,NA
2015-12-03 17:20:00,2015-12-03 22:50:00,"pm25","RK Puram","RK+Puram",208,"µg/m³","Delhi","IN",NA,NA
2015-12-03 17:40:00,2015-12-03 23:10:00,"pm25","RK Puram","RK+Puram",201,"µg/m³","Delhi","IN",NA,NA
2015-12-03 18:00:00,2015-12-03 23:30:00,"pm25","RK Puram","RK+Puram",201,"µg/m³","Delhi","IN",NA,NA
2015-12-03 18:20:00,2015-12-03 23:50:00,"pm25","RK Puram","RK+Puram",201,"µg/m³","Delhi","IN",NA,NA
2015-12-03 19:00:00,2015-12-04 00:30:00,"pm25","RK Puram","RK+Puram",231,"µg/m³","Delhi","IN",NA,NA
2015-12-03 19:20:00,2015-12-04 00:50:00,"pm25","RK Puram","RK+Puram",231,"µg/m³","Delhi","IN",NA,NA
2015-12-03 19:40:00,2015-12-04 01:10:00,"pm25","RK Puram","RK+Puram",258,"µg/m³","Delhi","IN",NA,NA
2015-12-03 20:00:00,2015-12-04 01:30:00,"pm25","RK Puram","RK+Puram",258,"µg/m³","Delhi","IN",NA,NA
2015-12-03 20:20:00,2015-12-04 01:50:00,"pm25","RK Puram","RK+Puram",258,"µg/m³","Delhi","IN",NA,NA
2015-12-03 20:40:00,2015-12-04 02:10:00,"pm25","RK Puram","RK+Puram",227,"µg/m³","Delhi","IN",NA,NA
2015-12-03 21:00:00,2015-12-04 02:30:00,"pm25","RK Puram","RK+Puram",227,"µg/m³","Delhi","IN",NA,NA
